ISBN,title,author,price,category,availability,source
0373706618,"Jacob'S Girls (Family Man) (Harlequin Superromance, No 661)",Tara Taylor Quinn,,,,csv
0345325168,Twelfth Juror,B.M. Gill,,,,csv
0333326989,Nigerian cookbook,H. O Anthonio,,,,csv
0395429226,Serenissima: A Novel of Venice,Erica Jong,,,,csv
0871922312,Art: Images and Ideas (Discover Art Series),Laura Chapman,,,,csv
0689811136,How I Spent My Last Night On Earth,Todd Strasser,,,,csv
0960688609,Southern Sideboards,Junior League of Jackson,,,,csv
0452267544,At the Bottom of the River,Jamaica Kincaid,,,,csv
0060182474,"Shyness: A Bold New Approach : The Latest Scientific Findings, Plus Practical Steps for Finding Your Comfort Zone","Bernardo J., Ph.D. Carducci",,,,csv
0300087071,Married to the Mouse: Walt Disney World and Orlando,Richard E. Foglesong,,,,csv
0590939378,"Hair in the Air (Spencer's Adventures, No 3)",Gary Hogg,,,,csv
0140321780,The Three and Many Wishes of Jason Reid (Young Puffin Books),Hazel Hutchins,,,,csv
0060264314,Little House in the Big Woods (Little House),Laura Ingalls Wilder,,,,csv
1563891891,Mystery Play,Jon J. Muth,,,,csv
0684147572,The Scribner anthology for young people,Anne Diven,,,,csv
0717219364,Wild Horses (Nature's Children),Martin Harbury,,,,csv
1569710732,Dark Empire (Star Wars),Tom Veitch,,,,csv
0876141289,The Story of Cadmus,Pamela Espeland,,,,csv
3570019578,Wintersonnenwende. (Ab 12 J.).,Susan Cooper,,,,csv
3423203501,Manchester Slingback.,Nicholas Blincoe,,,,csv
3423204834,Telefonitis. Eine Liebesgeschichte mit Unterbrechungen.,Anouchka Grose Forrester,,,,csv
0761529314,Lessons from the E-Front : 50 Top Business Leaders Reveal Their Hard-Won Wisdom About Building a Successful High-Tech Enterprise,Matthew W. Ragas,,,,csv
0345441001,L.I.E: A Novel (Ballantine Reader's Circle),David Hollander,,,,csv
0451525183,Typee: A Peep at Polynesian Life During a Four Months' Residence in a Valley of the Marquesas,Herman Melville,,,,csv
0819311251,There's No Place Like Home (Parents Magazine Read Aloud and Easy Reading Program Origina),Marc Tolon Brown,,,,csv
0060185694,Behindlings: A Novel,Nicola Barker,,,,csv
0791000559,Allergies (Encyclopedia of Health : Medical Disorders and Their Treatment),Edward Edelson,,,,csv
0060187778,The Eleventh Plague: A Novel of Medical Terror,John S. Marr,,,,csv
3442161347,"Mars, Venus und Partnerschaft. Vertrautheit, NÃ?Â¤he und Liebe durch offene Kommunikation.",John Gray,,,,csv
0399131388,Poison Tree: A True Story of Family Violence and Revenge,Alan Prendergast,,,,csv
0671534459,The TALE OF THE NIGHTLY NEIGHBORS (ARE YOU AFRAID OF THE DARK 4) : THE TALE OF THE NIGHTLY NEIGHBORS (ARE YOU AFRAID OF THE DARK),Kathleen Derby,,,,csv
0606299270,No. 1 Ladies' Detective Agency,Alexander McCall Smith,,,,csv
0895771519,Tales of the Uncanny,John G. Fuller,,,,csv
8871663357,"Terme &amp; sorgenti di Toscana: Note, meno note, sconosciute : guida alle acque termali della Toscana e ai fenomeni termali secondari con indicazione sui percorsi trekking",Erio Rosetti,,,,csv
0684842602,GATEKEEPER,Philip Shelby,,,,csv
0787111430,Unseemly Man,Larry Flynt,,,,csv
0816738254,The Haunted Graveyard and Other True Ghost Stories,Allan Zullo,,,,csv
0881010154,Peter Cottontail's surprise,Greg Hildebrandt,,,,csv
0590426605,The Story of George Washington Carver (Scholastic Biography),Eva Moore,,,,csv
0671696653,BLAZE STARR: MY LIFE AS TOLD BY HUEY PERRY,Huey Perry,,,,csv
0385322542,"The White Fox Chronicles: Escape, Return, Breakout (White Fox Chronicles)",Gary Paulsen,,,,csv
0671328492,Living Light: Exploring Bioluminescence,Peg Horsburgh,,,,csv
185967254X,The World Encyclopedia of Wine,Stuart Walton,,,,csv
0806505672,Earthclock a Narrative Calendar of Natur,Anita Nygaard,,,,csv
0743427548,Vengeance (Angel),Scott Ciencin,,,,csv
0915556189,"The Everyday Genius: Restoring Children's Natural Joy of Learning, and Yours Too",Peter Kline,,,,csv
0192862022,The Crucible of Creation: The Burgess Shale and the Rise of Animals,Simon Conway Morris,,,,csv
0553247646,Buckskin Run,LOUIS L'AMOUR,,,,csv
3453187040,Dune - Der WÃ?Â¼stenplanet.,Torsten Dewi,,,,csv
1850898375,The Pursuit of Love,Nancy Mitford,,,,csv
0771024282,No Holds Barred: My Life in Politics,John C. Crosbie,,,,csv
1861052936,Cricket's Strangest Matches: Extraordinary but True Stories from 150 Years of Cricket,Andrew Ward,,,,csv
0140118292,In the Dutch Mountains (Penguin International Writers S.),Cees Nooteboom,,,,csv
3442216273,Zen- Wunder.,Brenda Shoshanna,,,,csv
0439234018,"The Snubbull Blues (PokÃ©mon Junior Chapter Book, 12)",Sarah E. Heller,,,,csv
1860494951,Down Among the Gods,Kate Thompson,,,,csv
389507005X,Die Elixiere Des Teufels,Hoffman,,,,csv
0140097686,No Place but Here: A Teacher's Vocation in a Rural Community,Garret Keizer,,,,csv
B00007FYKW,Dead Air,Iain Banks,,,,csv
3596293200,Mario und der Zauberer. Ein tragisches Reiseerlebnis. ( ErzÃ?Â¤hler- Bibliothek).,Thomas Mann,,,,csv
1896860060,The Kingdom of Heaven,John Gould,,,,csv
0439261333,"The Krelboyne Parrot (Malcolm in the Middle, 7)",Pamela Pollack,,,,csv
1860495222,Raineys Lament,Elizabeth Ridley,,,,csv
0708990010,The Serpentine Cave (Charnwood Large Print Series),Jill Paton Walsh,,,,csv
0882667955,The Big Book of Gardening Skills,Garden Way,,,,csv
073641262X,"Scream Team (Monsters, Inc.)",Cathy West,,,,csv
0140620885,Fanny Hill (Penguin Popular Classics),John Cleland,,,,csv
3426870258,Zen im Alltag.,Charlotte Joko Beck,,,,csv
0844670111,Landscaping With Container Plants,Jim Wilson,,,,csv
0140272909,Liar,Harding,,,,csv
0297836404,Wild Food,Rowley Leigh,,,,csv
0831737611,Garden Plant Survival Manual,Ann Bonar,,,,csv
0866253653,Soldiers (Wild West in America),L. Matthews,,,,csv
0140375112,The Vengeance of the Witch-Finder,John Bellairs,,,,csv
033028407x,Ancient Evenings,Norman Mailer,,,,csv
0881101664,Introduction to Biology,Jane Chisholm,,,,csv
0671643754,Pro Football's Record Breakers (Archway Paperback),Bill Gutman,,,,csv
0380710382,Orp,Suzy Kline,,,,csv
043935496X,Scooby-Doo: The Complete Movie Scrapbook (Scooby-Doo),Monica Rizzo,,,,csv
0452256321,A ripple from the storm: A complete novel from Doris Lessing's masterwork Children of violence (Plume fiction),Doris May Lessing,,,,csv
0060971983,Judgment Day,Penelope Lively,,,,csv
0870446789,How Animals Care for Their Babies (Books for Young Explorers),Roger B. Hirschland,,,,csv
8439711107,El Amor En Los Tiempos Del Cholera,Gabriel Garcia Marques,,,,csv
0452266270,Where Rag Dolls Hide Their Faces: A Story of Troubled Children,Lesley Koplow,,,,csv
3442415934,Mummenschanz. Ein Roman von der bizarren Scheibenwelt.,Terry Pratchett,,,,csv
0844281336,Careers for Nature Lovers &amp; Other Outdoor Types (Vhm Careers for You Series),Louise Miller,,,,csv
0452263093,Brothers in Arms,Michael Carson,,,,csv
0658002147,Scientific Types &amp; Others with Inquiring Minds,Jan  Goldberg,,,,csv
0448054728,Story of King Arthur and His Knights (Companion Library),Howard Pyle,,,,csv
0140168133,The House Tibet,Georgia Savage,,,,csv
1563706083,Best Jobs for the 21st Century for College Graduates,J. Michael Farr,,,,csv
0140420428,William Blake: A Selected Poems and Letters (Poets S.),J. Bronowski,,,,csv
0785774076,Hot Money,Dick Francis,,,,csv
0140380434,The Revenge of the Wizard's Ghost (John Dixon Mystery),John Bellairs,,,,csv
0312952392,The Longest Road,Jeanne Williams,,,,csv
0141311037,The Wrath of the Grinning Ghost,Brad Strickland,,,,csv
1855941317,Rapunzel's Revenge: More Feminist Fairytales (Fairytales for Feminists),Attic Studio,,,,csv
1586590413,Bronco Buster,Susannah Brin,,,,csv
1852240954,Selected Poems,Jenny Joseph,,,,csv
0061005428,Magic: More Than a Legend,Bill Gutman,,,,csv
8806131222,L'acrobata (I coralli),G Longo,,,,csv
0553277715,"Second Chance (Sweet Valley High, No 53)",Francine Pascal,,,,csv
0860687198,Sunflower,Rebecca West,,,,csv
0312087543,Dead Beat,Val McDermid,,,,csv
1570510067,Loving Thoughts for Tender Hearts (Ribbons of Lvoe),Brownlow Publishing Company,,,,csv
1853261211,A Christmas Carol (Wordsworth Collection),Charles Dickens,,,,csv
1591607760,Father,Samuel Lee,,,,csv
0385407076,The Brentford Chain-store Massacre,Robert Rankin,,,,csv
0140430938,English Mystery Plays: A Selection (The Penguin English Library ; El93),Peter Happe,,,,csv
0553151444,The School for Cats,Esther Averill,,,,csv
0842303308,"The Deadly Chase (Hunt, Angela Elwell, Colonial Captives, Bk. 2.)",Angela Elwell Hunt,,,,csv
1882606035,Take This Book to the Hospital With You: A Consumer Guide to Surviving Your Hospital Stay (A People's Medical Society Book),Charles B. Inlander,,,,csv
1855851849,Lewis Carroll: Looking-glass Letters (The Illustrated Letters),Thomas Hinde,,,,csv
0571170498,World of 1001 Mysteries,Russell Stannard,,,,csv
0061060844,"Pep Rally (Horror High, No 7)",Nicholas Adams,,,,csv
0880641932,Simon &amp; Garfunkel: The Biography,Victoria Kingston,,,,csv
0874779812,"The Power of Travel: A Passport to Adventure, Discovery, and Growth",Steve Zikman,,,,csv
0345326180,The Kindness of Strangers: The Life of Tennessee Williams,Donald Spoto,,,,csv
0571171516,East of Wimbledon,Nigel Williams,,,,csv
0812045009,"In Control, MS Wiz? (Arch Book Series)",Terence Blacker,,,,csv
0721416543,Alice in Wonderland,Lewis Carroll,,,,csv
0880298472,Thurber Country a New Collection of Piec,James Thurber,,,,csv
0399139621,The Haldeman Diaries: Inside the Nixon White House,H.R. Haldeman,,,,csv
0062700227,It's Greek to Me!: Brush Up Your Classics,Michael Macrone,,,,csv
0590425153,My Secret Admirer,Carol Ellis,,,,csv
0671637932,Nights in Ghostland (Archway Paperback),Carol Beach York,,,,csv
0571151108,The Faber book of seductions,Jenny Newman,,,,csv
015115998X,The castle of crossed destinies,Italo Calvino,,,,csv
1550371444,Baseball Bats for Christmas,Michael Kusugak,,,,csv
0684853310,The October Horse : A Novel of Caesar and Cleopatra,Colleen McCullough,,,,csv
0590416804,Aladdin and the Wonderful Lamp (A Blue Ribbon Book),Carol Carrick,,,,csv
0151256101,Difficult loves,Italo Calvino,,,,csv
0156027658,Aristophanes: Four Comedies,Dudley Fitts,,,,csv
0671670921,LIFE LAUGHS LAST,Philip B. Kunhardt,,,,csv
0882074962,The City Bears Adventures (D J Dillion Adventure Series),Lee Roddy,,,,csv
1402541775,Tears of the Giraffe,Alexander McCall-Smith,,,,csv
0312265441,Ethics and Other Liabilities,Harry Stein,,,,csv
0385424116,Wildcatting: A Novel,Shann Nix,,,,csv
0307104265,Swan Lake (Little Golden Books (Random House)),SUE KASSIRER,,,,csv
1883672627,Truth Is a Bright Star: A Hopi Adventure (Hopi Adventure),Joan Price,,,,csv
0877930740,Healing: The first comprehensive Catholic book on healing,Francis MacNutt,,,,csv
1903471672,Footprint Edinburgh,Alan Murphy,,,,csv
0671220624,AGAINST OUR WILL,Susan Brownmiller,,,,csv
193154073X,Wake Me When It's Over,Sandy Knauer,,,,csv
0553099736,Rita Will: Memoir of a Literary Rabble-Rouser,Rita Mae Brown,,,,csv
0821719351,Duke: The Life and Times of John Wayne,Donald Shepherd,,,,csv
0553099701,Murder on the Prowl (Mrs. Murphy Mysteries (Hardcover)),Rita Mae Brown,,,,csv
0140064176,Further Down on Maggie's Farm,Steve Bell,,,,csv
1563897849,Promethea: Collected Edition Book 2,Alan Moore,,,,csv
0553096052,Riding Shotgun,Rita Mae Brown,,,,csv
0743417844,The Bomber,Liza Marklund,,,,csv
1563899000,Promethea (Book 3),Mick Gray,,,,csv
3596506263,Der Zauber des Windes. Sonderausgabe.,Sabine Korsukewitz,,,,csv
3453870123,Der fÃ?Â¼nfte Stein. Die Daimonen-Trilogie.,Micha Pansi,,,,csv
0553081403,Murder at Monticello or Old Sins,Rita Mae Brown,,,,csv
0590205242,True North: A Novel of the Underground Railroad,Kathryn Lasky,,,,csv
3453212703,Der Gesandte des Kalifen.,Hanns Kneifel,,,,csv
0060149280,Southern Discomfort,Rita Mae Brown,,,,csv
0060906995,Leaf Storm (Harper Colophon Books),Gabriel Garcia Marquez,,,,csv
0571168213,"The Faber Book of Drink, Drinkers and Drinking",Simon Rae,,,,csv
0340819898,Balham to Bollywood,Chris England,,,,csv
0671218093,HAWKLINE MONSTER,Richard Brautigan,,,,csv
0671830473,PASENGER TO FRNKRT,Agatha Christie,,,,csv
0879517298,Ark Baby,Liz Jensen,,,,csv
0316104671,Water music: A novel,T. Coraghessan Boyle,,,,csv
0670832200,East Is East: A Novel,T. Coraghessan Boyle,,,,csv
0803703988,Who's Wearing My Sneakers (Very First Book),Donald Smith,,,,csv
0749003472,Monsieur Pamplemousse Afloat,Michael Bond,,,,csv
0749005327,Monsieur Pamplemousse on Vacation,Michael Bond,,,,csv
0060120916,"The human situation: Lectures at Santa Barbara, 1959 (A Cass Canfield book)",Aldous Huxley,,,,csv
0747244081,Monsieur Pamplemousse Takes Tr,Michael Bond,,,,csv
0963579630,Piercing the Autumn Sky: A Guide to Discovering the Natural Freedom of Mind,Peter F. Barth,,,,csv
0060975733,With a Daughter's Eye: A Memoir of Margaret Mead and Gregory Bateson,Mary Catherine Bateson,,,,csv
0671680897,WE HATE EVERYTHING BUT BOYS,Linda Lewis,,,,csv
0749004630,Monsieur Pamplemousse on Probation (A &amp; B Crime),Michael Bond,,,,csv
0140278796,F.I.A.S.C.O.: The Inside Story of a Wall Street Trader,Frank Partnoy,,,,csv
0373632398,By Eminent Domain (Destroyer Series #124),Warren Murphy,,,,csv
0449906396,Monsieur Pamplemousse Rests His Case,Michael Bond,,,,csv
0312250428,Literacy: A Critical Sourcebook,Ellen Cushman,,,,csv
0825303893,M. Pamplemousse on the Spot: A Gastronomic Mystry,Michael Bond,,,,csv
0865476675,Sea Room: An Island Life in the Hebrides,Adam Nicolson,,,,csv
0449905276,Monsieur Pamplemousse Investigates,Michael Bond,,,,csv
0146001001,Fireside chats,Franklin D Roosevelt,,,,csv
0486285642,The Hunchback of Notre Dame (Dover Children's Thrift Classics),Victor Hugo,,,,csv
0373632401,"The Wrong Stuff (Destroyer Series, No. 125)",Richard Sapir,,,,csv
0060962321,"Caramel Knowledge: Bostess Bupcakes Peanut-Butter Coffee, Herring in a Cloud, Wienie Zucchini, and More Food and Culinary Musings for the Twisted Mi",Al Sicherman,,,,csv
044921673X,Monsieur Pamplemousse Aloft.,Michael Bond,,,,csv
1570625522,"Art of War, The : Translation, Essays and Commentary by the Denma Translation Group",SUN TZU,,,,csv
0449211282,Monsieur Pamplemousse and the Secret Mission,Michael Bond,,,,csv
1569471037,"The Rattle-Rat (Van De Wetering, Janwillem, Grijpstra &amp; De Gier Mystery.)",Janwillem Van De Wetering,,,,csv
0449209563,Monsieur Pamplemousse,Michael Bond,,,,csv
1569751684,The 7 Healing Chakras: Unlocking Your Body's Energy Centers,Brenda Davies,,,,csv
0345364171,Sacred Night,Tahar Ben Jelloun,,,,csv
0689119925,Earth and Fire,Horst Bienek,,,,csv
0304354252,Ready 2 Dress: How to Have Style Without Following Fashion,Susannah Constantine,,,,csv
0486404250,English Victorian Poetry: An Anthology (Dover Thrift Editions),Paul Negri,,,,csv
0940242087,First Polka,Horst Bienek,,,,csv
074343045x,Chapatti or Chips?,Nisha Minhas,,,,csv
0812044991,"You're Under Arrest, MS Wiz (Arch Book Series)",Terence Blacker,,,,csv
0689119305,Time Without Bells,Horst Bienek,,,,csv
0060165049,The Tomcat's Wife and Other Stories,Carol Bly,,,,csv
0316641537,Nature Notes,Peter Brookes,,,,csv
0394583434,Cooking With David Burke,David Burke,,,,csv
0582164354,"The Princess Splendour, and other stories;",Helen Waddell,,,,csv
0385418140,Canal Dreams,Iain Banks,,,,csv
0140060782,Maggie's farm,Steve Bell,,,,csv
1851491627,Camp David: Nonsense in Art,Simon Drew,,,,csv
0671638475,Saint,Christine Bell,,,,csv
0679431764,Saved by the Light: The True Story of a Man Who Died Twice and the Profound Revelations He Received,Dannion Brinkley,,,,csv
0754008231,Snake Oil and Other Preoccupations,John Diamond,,,,csv
0394727657,The Island of Crimea,Vassily Aksyonov,,,,csv
0425067904,The Murder at the Vicarage,Agatha Christie,,,,csv
0679404430,Transformed by the Light: The Powerful Effect of Near-Death Experiences on People's Lives,"Melvin, Md. Morse",,,,csv
0380754797,Jubiaba,Jorge Amado,,,,csv
0670886203,Always &amp; after: A memoir,Ellen Stafford,,,,csv
0879235527,"Pen, Sword, Camisole: A Fable to Kindle a Hope",Jorge Amado,,,,csv
0848810384,Hangover Square,Patrick Hamilton,,,,csv
0938513001,Duke City Tales,Harry Willson,,,,csv
0866254072,Lumbermen (Wild West in American History),G. Stewart,,,,csv
0533132258,Listen ..My Children-- And Stay Free,Joseph W. Lovoi,,,,csv
0843128372,Lady Rose (Serendipity),Stephen Cosgrove,,,,csv
014016796X,World of Wonders,Robertson Davies,,,,csv
0399218831,The Pigs' Picnic,Keiko Kasza,,,,csv
3596105072,Auch brave MÃ¤dchen tun's: Mordgeschichten (Die Frau in der Gesellschaft),Sabine Deitmer,,,,csv
0394487524,Tereza Batista: Home from the Wars,Jorge Amado,,,,csv
0876148984,Georgia O'Keeffe,Linda Lowery,,,,csv
3579039601,Der Engel bei Bolt an der Ecke: ErzÃ¤hlungen u. ErzÃ¤hlgedichte (GÃ¼tersloher TaschenbÃ¼cher : Siebenstern ; 200),Rudolf Otto Wiemer,,,,csv
0192853015,The People in the Playground,Iona Opie,,,,csv
0884861767,The Collected Works of Catherine Marshall: To Live Again and Beyond Our Selves,Catherine Marshall,,,,csv
0864423934,"Lonely Planet Malaysia, Singapore &amp; Brunei: A Travel Survival Kit (6th ed)",Peter Turner,,,,csv
0682402222,Almost Everywhere: Odysseys to Unusual Places,Wilbur M Rabinowitz,,,,csv
0553095374,The War of the Saints,Jorge Amado,,,,csv
0525446443,The Wheels on the Bus,Paul O. Zelinsky,,,,csv
0671036548,Grand Central Winter,Lee Stringer,,,,csv
0879387645,The Harley-Davidson Motor Company: An Official Ninety-Year History,David K. Wright,,,,csv
0881845086,The Coachman Rat,David Henry Wilson,,,,csv
1569473331,"White Sky, Black Ice",Stan Jones,,,,csv
0140161074,No Signposts in the Sea (Virago Modern Classics),Vita Sackville-West,,,,csv
039440694X,The Seasons of a Man's Life,Daniel J. Levinson,,,,csv
0374194394,Lytton Strachey: The New Biography,Michael Holroyd,,,,csv
0333389069,William the Gangster,Richmal Crompton,,,,csv
0151937656,"Virginia Woolf;: A biography (A Harvest book, HB 269)",Quentin Bell,,,,csv
0743463358,Acquired Motives: A Dr. Silvia Strange Novel,Sarah Lovett,,,,csv
0434950521,Box of Delights: Abridged Ed,Jacques Masfeld,,,,csv
0590203037,The Seashore (A First Discovery Book),Gallimard Jeunesse,,,,csv
0688091229,The real-skin rubber monster mask,Miriam Cohen,,,,csv
0151620342,Moments of being: Unpublished autobiographical writings,Virginia Woolf,,,,csv
0312209606,By Blood Possessed,Elena Santangelo,,,,csv
0446361607,Hanto Yo,Ruth Beebe Hill,,,,csv
0001052039,Dark Spectre,Michael Dibdin,,,,csv
0345363337,The Memoirs of Christopher Columbus,Stephen Marlowe,,,,csv
0440406773,The Blossoms Meet the Vulture Lady,Betsy Byars,,,,csv
0563537809,The Nation's Favourite Animal Poems,Richard Briers,,,,csv
0671545175,"GHOST OF THISTLE RIDGE: SHORT STIRRUP CLUB #2 (Short Stirrup Club Series , No 2)",Allison Estes,,,,csv
0671796895,The Garden Wall (The Library of Garden Detail),Mirabel Osler,,,,csv
0394512243,The Middle Ground,Margaret Drabble,,,,csv
0553140744,Proteus,Morris West,,,,csv
0140280189,The Whereabouts of Eneas McNulty,Sebastian Barry,,,,csv
0684172267,Shadow,Marcia Brown,,,,csv
0023470801,"Cases in marketing: Orientation, analysis, and problems",Thomas V Greer,,,,csv
